data_transfer_rate_mbps,rate_dir,workflow_type,composition_number,event_throughput,wall_time_per_event,cpu_time_per_event,network_transfer_mb_per_event,cpu_utilization,memory_occupancy,total_groups,job_overhead_secs_mean,job_overhead_secs_std,job_overhead_cpu_time_mean,job_overhead_cpu_time_std,job_overhead_sample_count
100,100MBps,fork_real,14,0.006423,38.877172,155.693557,2.803633,1.000000,0.993465,4,265.056245,202.483170,1088.015932,1649.869236,4474
100,100MBps,fork_real,15,0.006423,38.877172,155.693557,2.803633,1.000000,1.000000,4,265.056245,202.483170,1088.015932,1649.869236,4474
100,100MBps,fork_real,16,0.003333,38.816794,300.049715,2.109375,0.875139,0.999827,4,197.490784,41.347228,1485.383574,28.724481,4476
100,100MBps,fork_real,17,0.003333,38.816794,300.049715,2.109375,0.875139,0.999827,4,197.490784,41.347228,1485.383574,28.724481,4476
100,100MBps,fork_real,18,0.006431,38.826400,155.490469,2.803633,1.000000,0.994932,4,208.221993,205.940629,860.666506,1660.232572,4476
100,100MBps,fork_real,19,0.006431,38.826400,155.490469,2.803633,1.000000,1.000000,4,208.221993,205.940629,860.666506,1660.232572,4476
100,100MBps,fork_real,20,0.003627,38.794900,275.720364,3.916016,0.875166,0.966402,4,173.072800,68.384248,1117.724721,58.303190,4475
100,100MBps,fork_real,21,0.006441,38.765825,155.248167,5.000898,1.000000,0.966610,4,140.586575,224.844884,590.131041,1703.576392,4475
100,100MBps,fork_real,22,0.003627,38.794900,275.720364,3.916016,0.875166,0.999792,4,173.072800,68.384248,1117.724721,58.303190,4475
100,100MBps,fork_real,23,0.006441,38.765825,155.248167,5.000898,1.000000,1.000000,4,140.586575,224.844884,590.131041,1703.576392,4475
100,100MBps,fork_real,24,0.003627,38.786140,275.685324,3.916016,0.875166,0.973006,4,163.285091,53.772434,1078.573883,90.332569,4475
100,100MBps,fork_real,25,0.003627,38.786140,275.685324,3.916016,0.875166,0.999792,4,163.285091,53.772434,1078.573883,90.332569,4475
100,100MBps,fork_real,26,0.003628,38.782126,275.669269,4.306641,0.875166,0.999792,4,158.800454,55.676805,1060.635335,163.589773,4475
100,100MBps,fork_real,27,0.006439,38.779259,155.301902,3.194258,1.000000,1.000000,4,155.630955,212.869193,650.314770,1677.922508,4474
100,100MBps,fork_real,28,0.003333,38.816447,300.048327,2.255859,0.900111,0.999861,5,197.102987,40.013813,1483.832384,35.316108,4476
100,100MBps,fork_real,29,0.006431,38.826053,155.489080,2.950117,1.000000,0.995946,5,207.834196,205.697301,859.115316,1659.775823,4476
100,100MBps,fork_real,30,0.006431,38.826053,155.489080,2.950117,1.000000,1.000000,5,207.834196,205.697301,859.115316,1659.775823,4476
100,100MBps,fork_real,31,0.006441,38.765478,155.246779,5.147383,1.000000,0.973288,5,140.198691,224.505134,588.579504,1702.884639,4475
100,100MBps,fork_real,32,0.006441,38.765478,155.246779,5.147383,1.000000,1.000000,5,140.198691,224.505134,588.579504,1702.884639,4475
100,100MBps,fork_real,33,0.003627,38.785793,275.683935,4.062500,0.900133,0.978405,5,162.897207,52.501626,1077.022346,85.554406,4475
100,100MBps,fork_real,34,0.003627,38.785793,275.683935,4.062500,0.900133,0.999834,5,162.897207,52.501626,1077.022346,85.554406,4475
