Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
38,10.000000,29780,2936,26844,9.862324,0.000403,43.606684,2481.915129,3.440878,0.809135,0.838077,5
38,25.000000,35716,8865,26851,24.832008,0.000364,52.292276,2744.032002,3.627801,0.809135,0.838077,5
39,0.000000,26838,0,26838,0.000000,0.001713,39.082734,583.721550,5.147383,0.938599,0.938970,5
39,1.000000,27107,266,26841,0.981296,0.001705,39.470240,586.653566,5.157999,0.938599,0.938970,5
39,5.000000,28179,1334,26845,4.737571,0.001671,41.027237,598.334770,5.209291,0.938599,0.938970,5
39,10.000000,29775,2930,26845,9.843829,0.001624,43.350701,615.856681,5.278960,0.938599,0.938970,5
39,25.000000,35632,8777,26855,24.646385,0.001479,51.865616,676.068633,5.544889,0.938599,0.938970,5
40,0.000000,26838,0,26838,0.000000,0.001713,39.082734,583.721550,5.147383,0.938599,0.938970,5
40,1.000000,27107,266,26841,0.981296,0.001705,39.470240,586.653566,5.157999,0.938599,0.938970,5
40,5.000000,28179,1334,26845,4.737571,0.001671,41.027237,598.334770,5.209291,0.938599,0.938970,5
40,10.000000,29775,2930,26845,9.843829,0.001624,43.350701,615.856681,5.278960,0.938599,0.938970,5
40,25.000000,35632,8777,26855,24.646385,0.001479,51.865616,676.068633,5.544889,0.938599,0.938970,5
41,0.000000,26835,0,26835,0.000000,0.001922,39.039072,520.367890,5.538008,0.930769,0.926154,5
41,1.000000,27104,266,26838,0.981405,0.001912,39.426161,523.024626,5.550444,0.930769,0.926154,5
41,5.000000,28179,1336,26843,4.741119,0.001874,40.981545,533.653161,5.607389,0.930769,0.926154,5
41,10.000000,29777,2933,26844,9.849884,0.001821,43.305846,549.129194,5.691272,0.930769,0.926154,5
41,25.000000,35613,8761,26852,24.623031,0.001659,51.787788,602.870983,5.989585,0.930769,0.926154,5
42,0.000000,26896,0,26896,0.000000,0.001559,39.259800,641.454527,4.599609,0.916778,0.999820,6
42,1.000000,27167,266,26901,0.979129,0.001551,39.648170,644.730377,4.609488,0.916778,0.999820,6
42,5.000000,28249,1344,26905,4.761230,0.001520,41.222502,657.797285,4.661224,0.916778,0.999820,6
42,10.000000,29831,2924,26907,9.801884,0.001478,43.527197,676.552842,4.734775,0.916778,0.999820,6
42,25.000000,35804,8885,26919,24.832421,0.001337,52.229339,747.722592,5.016971,0.916778,0.999820,6
43,0.000000,26836,0,26836,0.000000,0.000425,39.296904,2352.239669,3.487227,0.869792,0.895833,6
43,1.000000,27107,266,26841,0.981296,0.000423,39.686681,2364.006040,3.496106,0.869792,0.895833,6
43,5.000000,28210,1366,26844,4.845799,0.000415,41.297786,2411.951720,3.538864,0.869792,0.895833,6
43,10.000000,29783,2933,26850,9.861330,0.000403,43.596255,2481.189021,3.592782,0.869792,0.895833,6
43,25.000000,35733,8875,26858,24.856575,0.000365,52.297604,2741.988393,3.810363,0.869792,0.895833,6
44,0.000000,26839,0,26839,0.000000,0.001716,39.073375,582.771316,5.293867,0.977679,0.979911,6
44,1.000000,27109,266,26843,0.981224,0.001707,39.460846,585.659215,5.305018,0.977679,0.979911,6
44,5.000000,28184,1334,26850,4.740278,0.001673,41.018010,597.758213,5.356776,0.977679,0.979911,6
44,10.000000,29776,2931,26845,9.843498,0.001628,43.340906,614.377562,5.435546,0.977679,0.979911,6
